Order_ID,Order_Date,Customer_ID,Category,Product,Region,City,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Method,Customer_Segment
ORD-01434,2025-09-19,CUST-0063,Office Supplies,Calculator,Central,Bhopal,3,36.81,0.15,93.87,73.17,20.7,Credit Card,Small Business
ORD-01373,2025-09-19,CUST-0210,Home & Kitchen,Coffee Maker,South,Chennai,8,118.44,0.15,805.39,568.88,236.51,Bank Transfer,Small Business
ORD-04076,2025-09-19,CUST-0124,Furniture,Office Chair,North,Jaipur,2,352.16,0.0,704.32,539.32,165.0,UPI,Small Business
ORD-03947,2025-09-19,CUST-0772,Clothing,Sneakers,East,Guwahati,6,50.39,0.05,287.22,215.21,72.01,Cash,Small Business
ORD-03634,2025-09-20,CUST-1049,Office Supplies,Stapler,South,Chennai,3,34.7,0.0,104.1,84.27,19.83,Credit Card,Consumer
ORD-03344,2025-09-20,CUST-0816,Electronics,Laptop,Central,Nagpur,8,613.93,0.1,4420.3,3588.32,831.98,UPI,Small Business
ORD-02680,2025-09-20,CUST-0958,Office Supplies,Notebook,Central,Indore,8,28.2,0.0,225.6,147.08,78.52,UPI,Consumer
ORD-01861,2025-09-20,CUST-1026,Office Supplies,Printer Paper,Central,Indore,8,28.43,0.15,193.32,121.15,72.17,Debit Card,Consumer
ORD-01004,2025-09-20,CUST-0576,Electronics,Smartphone,West,Ahmedabad,2,175.42,0.0,350.84,273.66,77.18,UPI,Corporate
ORD-01637,2025-09-20,CUST-0243,Furniture,Office Chair,East,Bhubaneswar,8,215.27,0.05,1636.05,966.62,669.43,UPI,Small Business
ORD-01817,2025-09-20,CUST-0347,Furniture,Office Chair,West,Ahmedabad,4,363.84,0.05,1382.59,887.06,495.53,Cash,Corporate
ORD-01627,2025-09-20,CUST-0671,Furniture,Table,East,Guwahati,8,183.97,0.05,1398.17,889.26,508.91,Debit Card,Consumer
ORD-01626,2025-09-20,CUST-0504,Office Supplies,Printer Paper,East,Guwahati,5,36.6,0.1,164.7,130.08,34.62,Credit Card,Consumer
ORD-03129,2025-09-20,CUST-1034,Home & Kitchen,Blender,North,Delhi,2,147.21,0.05,279.7,178.5,101.2,Credit Card,Corporate
ORD-02319,2025-09-20,CUST-0531,Office Supplies,Printer Paper,East,Kolkata,2,30.39,0.15,51.66,32.2,19.46,UPI,Corporate
ORD-01123,2025-09-20,CUST-0588,Office Supplies,Stapler,West,Ahmedabad,2,44.39,0.05,84.34,51.18,33.16,UPI,Consumer
ORD-03719,2025-09-20,CUST-0690,Clothing,T-Shirt,West,Ahmedabad,2,55.54,0.0,111.08,85.66,25.42,Bank Transfer,Consumer
ORD-02830,2025-09-20,CUST-0898,Furniture,Office Chair,East,Kolkata,8,359.8,0.05,2734.48,2105.17,629.31,UPI,Consumer
ORD-01690,2025-09-20,CUST-1188,Electronics,Smartphone,Central,Nagpur,4,494.72,0.05,1879.94,1279.32,600.62,UPI,Consumer
ORD-02496,2025-09-21,CUST-1069,Electronics,Smartphone,South,Bengaluru,4,428.32,0.1,1541.95,1059.37,482.58,UPI,Corporate
ORD-01604,2025-09-21,CUST-0948,Office Supplies,Stapler,South,Bengaluru,8,28.94,0.15,196.79,144.68,52.11,UPI,Consumer
ORD-00756,2025-09-21,CUST-0661,Clothing,Jacket,Central,Indore,5,78.35,0.0,391.75,302.56,89.19,Debit Card,Consumer
ORD-04891,2025-09-21,CUST-0090,Electronics,Keyboard,East,Kolkata,8,490.53,0.1,3531.82,2491.35,1040.47,UPI,Consumer
ORD-00084,2025-09-21,CUST-0778,Office Supplies,Pen Set,West,Mumbai,5,35.93,0.0,179.65,142.09,37.56,Debit Card,Corporate
ORD-00037,2025-09-21,CUST-1099,Electronics,Monitor,North,Jaipur,5,383.7,0.0,1918.5,1487.0,431.5,Bank Transfer,Corporate
ORD-00443,2025-09-21,CUST-0753,Electronics,Monitor,South,Hyderabad,7,562.11,0.05,3738.03,2313.81,1424.22,Credit Card,Consumer
ORD-00137,2025-09-21,CUST-0311,Clothing,Jeans,Central,Bhopal,5,76.1,0.0,380.5,294.48,86.02,Bank Transfer,Consumer
ORD-03734,2025-09-21,CUST-1082,Clothing,Backpack,West,Mumbai,2,68.76,0.05,130.64,89.65,40.99,Credit Card,Small Business
ORD-00258,2025-09-21,CUST-1069,Home & Kitchen,Cookware Set,North,Chandigarh,1,166.47,0.1,149.82,99.11,50.71,Debit Card,Consumer
ORD-04224,2025-09-21,CUST-0219,Home & Kitchen,Coffee Maker,North,Chandigarh,1,109.59,0.15,93.15,55.41,37.74,Cash,Corporate
ORD-02517,2025-09-21,CUST-0832,Home & Kitchen,Toaster,South,Chennai,7,35.3,0.1,222.39,166.47,55.92,UPI,Consumer
ORD-01167,2025-09-22,CUST-0319,Clothing,T-Shirt,West,Ahmedabad,8,42.22,0.15,287.1,200.33,86.77,Cash,Consumer
ORD-01423,2025-09-22,CUST-0547,Clothing,Backpack,Central,Indore,6,54.86,0.0,329.16,231.56,97.6,Credit Card,Corporate
ORD-04308,2025-09-22,CUST-1107,Furniture,Table,South,Bengaluru,6,168.71,0.0,1012.26,625.47,386.79,Credit Card,Corporate
ORD-02826,2025-09-22,CUST-0199,Furniture,Cabinet,North,Chandigarh,6,263.13,0.0,1578.78,1193.69,385.09,UPI,Small Business
ORD-04628,2025-09-22,CUST-1030,Office Supplies,Printer Paper,East,Guwahati,1,52.46,0.0,52.46,34.74,17.72,Cash,Consumer
ORD-02801,2025-09-22,CUST-0012,Electronics,Laptop,North,Delhi,5,584.81,0.0,2924.05,1841.08,1082.97,Credit Card,Corporate
ORD-04183,2025-09-22,CUST-0846,Office Supplies,Notebook,Central,Bhopal,2,22.17,0.0,44.34,30.96,13.38,Cash,Consumer
ORD-00688,2025-09-22,CUST-0198,Electronics,Smartphone,Central,Bhopal,3,343.91,0.0,1031.73,834.42,197.31,Credit Card,Small Business
ORD-04866,2025-09-23,CUST-0750,Home & Kitchen,Blender,Central,Indore,7,150.79,0.1,949.98,618.35,331.63,Debit Card,Consumer
ORD-00764,2025-09-23,CUST-0529,Home & Kitchen,Coffee Maker,South,Hyderabad,7,136.92,0.15,814.67,689.54,125.13,Cash,Corporate
ORD-03137,2025-09-23,CUST-1029,Furniture,Office Chair,Central,Bhopal,2,459.66,0.05,873.35,604.06,269.29,UPI,Corporate
ORD-03851,2025-09-23,CUST-0253,Electronics,Laptop,West,Ahmedabad,3,508.71,0.05,1449.82,1147.51,302.31,Credit Card,Consumer
ORD-00469,2025-09-23,CUST-0148,Home & Kitchen,Blender,North,Delhi,6,103.37,0.1,558.2,379.55,178.65,Credit Card,Corporate
ORD-03359,2025-09-23,CUST-0638,Office Supplies,Pen Set,East,Bhubaneswar,7,23.55,0.05,156.61,119.6,37.01,Debit Card,Corporate
ORD-04563,2025-09-23,CUST-0073,Clothing,T-Shirt,North,Delhi,6,63.66,0.0,381.96,300.31,81.65,Credit Card,Small Business
ORD-04518,2025-09-23,CUST-0257,Home & Kitchen,Coffee Maker,North,Delhi,2,124.89,0.1,224.8,182.82,41.98,UPI,Consumer
ORD-02986,2025-09-23,CUST-0381,Home & Kitchen,Cookware Set,Central,Nagpur,7,105.07,0.1,661.94,505.44,156.5,Credit Card,Consumer
ORD-03113,2025-09-23,CUST-0475,Electronics,Headphones,South,Bengaluru,4,441.45,0.0,1765.8,1338.81,426.99,Bank Transfer,Consumer
ORD-03087,2025-09-23,CUST-0306,Home & Kitchen,Coffee Maker,South,Bengaluru,7,94.32,0.05,627.23,435.93,191.3,Debit Card,Small Business
ORD-02832,2025-09-23,CUST-0683,Electronics,Monitor,East,Bhubaneswar,4,330.2,0.2,1056.64,849.55,207.09,UPI,Small Business
ORD-02685,2025-09-23,CUST-0649,Office Supplies,Stapler,North,Chandigarh,1,43.7,0.05,41.52,26.19,15.33,Cash,Consumer
ORD-04781,2025-09-23,CUST-0283,Electronics,Monitor,East,Bhubaneswar,2,445.55,0.0,891.1,730.09,161.01,Bank Transfer,Corporate
ORD-02579,2025-09-23,CUST-1018,Electronics,Laptop,North,Chandigarh,7,574.39,0.1,3618.66,2615.09,1003.57,UPI,Consumer
ORD-02314,2025-09-23,CUST-1114,Clothing,Backpack,Central,Nagpur,6,78.97,0.0,473.82,345.29,128.53,Debit Card,Consumer
ORD-01655,2025-09-23,CUST-1167,Office Supplies,Stapler,South,Chennai,2,21.87,0.15,37.18,30.45,6.73,Debit Card,Consumer
ORD-04890,2025-09-24,CUST-0556,Office Supplies,Calculator,South,Hyderabad,6,34.18,0.05,194.83,116.7,78.13,UPI,Small Business
ORD-04446,2025-09-24,CUST-0172,Office Supplies,Pen Set,West,Pune,7,36.78,0.05,244.59,186.53,58.06,Cash,Small Business
ORD-04452,2025-09-24,CUST-1065,Electronics,Laptop,South,Hyderabad,3,710.37,0.05,2024.55,1630.37,394.18,UPI,Corporate
ORD-04762,2025-09-24,CUST-0387,Office Supplies,Calculator,South,Hyderabad,1,33.94,0.2,27.15,23.05,4.1,Debit Card,Consumer
ORD-03185,2025-09-24,CUST-0096,Furniture,Desk,South,Bengaluru,4,374.48,0.15,1273.23,880.16,393.07,Debit Card,Consumer
ORD-03772,2025-09-24,CUST-0207,Furniture,Desk,Central,Bhopal,2,292.19,0.05,555.16,338.2,216.96,Bank Transfer,Consumer
ORD-04691,2025-09-24,CUST-0712,Electronics,Keyboard,Central,Indore,6,579.29,0.05,3301.95,1974.17,1327.78,UPI,Consumer
ORD-03234,2025-09-24,CUST-0492,Electronics,Headphones,South,Bengaluru,4,383.96,0.0,1535.84,1029.46,506.38,Credit Card,Consumer
ORD-03311,2025-09-24,CUST-0448,Furniture,Bookshelf,West,Pune,3,185.7,0.1,501.39,298.72,202.67,UPI,Consumer
ORD-04469,2025-09-24,CUST-0728,Electronics,Laptop,South,Hyderabad,3,566.08,0.0,1698.24,1165.63,532.61,UPI,Consumer
ORD-02260,2025-09-24,CUST-0357,Electronics,Smartphone,West,Mumbai,6,457.36,0.15,2332.54,1477.0,855.54,UPI,Consumer
ORD-04122,2025-09-24,CUST-0121,Electronics,Laptop,East,Kolkata,4,321.19,0.15,1092.05,904.39,187.66,UPI,Corporate
ORD-04023,2025-09-24,CUST-0389,Office Supplies,Calculator,Central,Nagpur,2,31.58,0.1,56.84,37.61,19.23,Credit Card,Small Business
ORD-04204,2025-09-25,CUST-1085,Clothing,T-Shirt,West,Mumbai,3,61.4,0.2,147.36,121.12,26.24,Bank Transfer,Consumer
ORD-00973,2025-09-25,CUST-0406,Clothing,Jacket,Central,Nagpur,6,66.28,0.15,338.03,230.04,107.99,Debit Card,Corporate
ORD-00224,2025-09-25,CUST-0986,Clothing,Jeans,North,Delhi,3,71.38,0.05,203.43,122.8,80.63,Bank Transfer,Small Business
ORD-03467,2025-09-25,CUST-0688,Home & Kitchen,Blender,West,Mumbai,1,112.48,0.0,112.48,96.23,16.25,Bank Transfer,Consumer
ORD-01285,2025-09-25,CUST-0564,Furniture,Bookshelf,East,Bhubaneswar,4,370.34,0.2,1185.09,811.68,373.41,Credit Card,Consumer
ORD-01330,2025-09-25,CUST-0898,Office Supplies,Stapler,East,Guwahati,5,49.36,0.2,197.44,152.6,44.84,UPI,Corporate
ORD-00054,2025-09-25,CUST-0763,Office Supplies,Pen Set,East,Bhubaneswar,1,32.74,0.05,31.1,22.92,8.18,UPI,Consumer
ORD-02225,2025-09-25,CUST-0007,Electronics,Monitor,North,Chandigarh,1,444.2,0.1,399.78,292.23,107.55,Bank Transfer,Small Business
ORD-03198,2025-09-25,CUST-1040,Electronics,Laptop,South,Hyderabad,7,552.67,0.1,3481.82,2391.42,1090.4,UPI,Corporate
ORD-00659,2025-09-25,CUST-1003,Home & Kitchen,Vacuum Cleaner,East,Kolkata,4,138.59,0.1,498.92,387.53,111.39,UPI,Consumer
ORD-01139,2025-09-25,CUST-0777,Electronics,Laptop,South,Hyderabad,3,404.47,0.05,1152.74,716.71,436.03,UPI,Small Business
ORD-02463,2025-09-25,CUST-0860,Electronics,Keyboard,North,Jaipur,7,450.66,0.05,2996.89,2038.24,958.65,Credit Card,Small Business
ORD-04442,2025-09-26,CUST-0024,Clothing,Backpack,South,Bengaluru,4,67.4,0.0,269.6,218.9,50.7,Credit Card,Corporate
ORD-01923,2025-09-26,CUST-1028,Electronics,Laptop,Central,Bhopal,2,329.55,0.05,626.14,447.3,178.84,Cash,Consumer
ORD-04437,2025-09-26,CUST-0534,Clothing,Sneakers,East,Kolkata,4,42.57,0.0,170.28,113.55,56.73,Cash,Corporate
ORD-02362,2025-09-26,CUST-0483,Home & Kitchen,Toaster,East,Kolkata,7,127.19,0.0,890.33,703.3,187.03,Bank Transfer,Small Business
ORD-02919,2025-09-26,CUST-0922,Home & Kitchen,Vacuum Cleaner,West,Mumbai,7,125.34,0.05,833.51,635.8,197.71,Bank Transfer,Consumer
ORD-01349,2025-09-26,CUST-0649,Electronics,Laptop,South,Chennai,5,459.98,0.1,2069.91,1713.71,356.2,Debit Card,Corporate
ORD-03568,2025-09-26,CUST-0339,Furniture,Cabinet,North,Chandigarh,6,262.16,0.1,1415.66,845.17,570.49,UPI,Consumer
ORD-00671,2025-09-26,CUST-0411,Office Supplies,Notebook,West,Ahmedabad,4,40.87,0.0,163.48,96.56,66.92,Credit Card,Small Business
ORD-00352,2025-09-26,CUST-0700,Furniture,Office Chair,East,Bhubaneswar,4,348.98,0.1,1256.33,919.69,336.64,Bank Transfer,Consumer
ORD-02560,2025-09-26,CUST-0239,Electronics,Keyboard,North,Chandigarh,6,88.54,0.05,504.68,301.02,203.66,Credit Card,Corporate
ORD-00363,2025-09-26,CUST-0570,Electronics,Headphones,Central,Nagpur,1,352.13,0.0,352.13,271.2,80.93,UPI,Consumer
ORD-04504,2025-09-26,CUST-0992,Furniture,Table,West,Mumbai,1,238.34,0.1,214.51,166.23,48.28,Debit Card,Small Business
ORD-00318,2025-09-26,CUST-1083,Office Supplies,Printer Paper,West,Pune,3,36.91,0.0,110.73,70.49,40.24,Credit Card,Corporate
ORD-03281,2025-09-26,CUST-0864,Clothing,Jeans,West,Ahmedabad,8,65.97,0.05,501.37,417.27,84.1,Credit Card,Corporate
ORD-00202,2025-09-26,CUST-0247,Office Supplies,Calculator,Central,Indore,2,36.78,0.0,73.56,60.83,12.73,Credit Card,Corporate
ORD-01458,2025-09-26,CUST-0574,Office Supplies,Pen Set,East,Kolkata,1,34.79,0.05,33.05,26.12,6.93,Debit Card,Small Business
ORD-04412,2025-09-27,CUST-1025,Furniture,Bookshelf,South,Chennai,2,303.98,0.15,516.77,413.28,103.49,UPI,Small Business
ORD-02303,2025-09-27,CUST-0115,Electronics,Smartphone,South,Bengaluru,6,444.78,0.15,2268.38,1784.2,484.18,UPI,Corporate
ORD-01472,2025-09-27,CUST-0810,Electronics,Monitor,Central,Bhopal,7,427.06,0.0,2989.42,2207.11,782.31,UPI,Small Business
ORD-02632,2025-09-27,CUST-1102,Electronics,Laptop,Central,Nagpur,3,708.9,0.05,2020.36,1277.73,742.63,Credit Card,Corporate
ORD-02425,2025-09-27,CUST-0042,Electronics,Smartphone,South,Chennai,2,442.12,0.05,840.03,712.41,127.62,Cash,Corporate
ORD-03466,2025-09-27,CUST-0126,Furniture,Table,West,Mumbai,5,282.07,0.0,1410.35,983.92,426.43,Cash,Small Business
ORD-03472,2025-09-27,CUST-0694,Home & Kitchen,Toaster,West,Pune,1,80.59,0.15,68.5,40.94,27.56,Credit Card,Consumer
ORD-03670,2025-09-27,CUST-0081,Office Supplies,Pen Set,East,Guwahati,7,38.42,0.05,255.49,175.14,80.35,Debit Card,Consumer
ORD-03774,2025-09-27,CUST-0068,Office Supplies,Calculator,South,Hyderabad,7,37.32,0.0,261.24,155.02,106.22,Cash,Small Business
ORD-04597,2025-09-27,CUST-0305,Electronics,Headphones,South,Bengaluru,1,274.45,0.0,274.45,188.33,86.12,UPI,Corporate
ORD-01937,2025-09-27,CUST-0475,Clothing,T-Shirt,West,Mumbai,5,47.36,0.05,224.96,178.5,46.46,Debit Card,Consumer
ORD-04394,2025-09-27,CUST-0689,Furniture,Table,Central,Indore,1,317.51,0.0,317.51,226.32,91.19,UPI,Small Business
ORD-00686,2025-09-27,CUST-0832,Furniture,Bookshelf,West,Mumbai,2,359.09,0.1,646.36,550.1,96.26,Credit Card,Corporate
ORD-00436,2025-09-27,CUST-0467,Clothing,Sneakers,East,Guwahati,1,84.96,0.1,76.46,58.08,18.38,Cash,Small Business
ORD-02861,2025-09-27,CUST-0814,Home & Kitchen,Cookware Set,South,Chennai,1,197.79,0.1,178.01,114.44,63.57,UPI,Corporate
ORD-04377,2025-09-27,CUST-0567,Furniture,Bookshelf,South,Chennai,8,263.38,0.05,2001.69,1577.04,424.65,Debit Card,Consumer
ORD-03211,2025-09-27,CUST-1026,Furniture,Table,East,Bhubaneswar,6,314.69,0.0,1888.14,1315.44,572.7,Credit Card,Consumer
ORD-00372,2025-09-27,CUST-0841,Home & Kitchen,Cookware Set,North,Chandigarh,1,84.64,0.05,80.41,53.49,26.92,Credit Card,Corporate
ORD-00114,2025-09-27,CUST-0763,Electronics,Monitor,South,Chennai,8,471.84,0.1,3397.25,2394.61,1002.64,Credit Card,Corporate
ORD-00546,2025-09-27,CUST-0506,Clothing,Backpack,South,Bengaluru,7,54.82,0.0,383.74,284.18,99.56,Bank Transfer,Small Business
ORD-01523,2025-09-27,CUST-0942,Clothing,Jeans,East,Kolkata,5,62.85,0.05,298.54,185.58,112.96,Cash,Corporate
ORD-00274,2025-09-28,CUST-0040,Electronics,Laptop,East,Bhubaneswar,3,59.46,0.05,169.46,117.71,51.75,Credit Card,Corporate
ORD-03510,2025-09-28,CUST-0618,Clothing,Jeans,Central,Bhopal,7,53.63,0.05,356.64,211.87,144.77,Cash,Corporate
ORD-00475,2025-09-28,CUST-0422,Electronics,Headphones,Central,Bhopal,3,384.68,0.0,1154.04,773.41,380.63,Bank Transfer,Corporate
ORD-03683,2025-09-28,CUST-1129,Clothing,Jeans,West,Mumbai,1,65.36,0.1,58.82,37.57,21.25,Credit Card,Corporate
ORD-04395,2025-09-28,CUST-0307,Furniture,Bookshelf,East,Kolkata,8,403.88,0.05,3069.49,1825.15,1244.34,Debit Card,Consumer
ORD-00629,2025-09-28,CUST-0628,Electronics,Keyboard,South,Chennai,3,630.02,0.0,1890.06,1359.54,530.52,UPI,Consumer
ORD-00777,2025-09-28,CUST-0763,Home & Kitchen,Coffee Maker,Central,Nagpur,1,128.85,0.2,103.08,81.76,21.32,UPI,Consumer
ORD-04852,2025-09-28,CUST-0026,Home & Kitchen,Coffee Maker,West,Pune,2,99.52,0.05,189.09,128.36,60.73,Debit Card,Consumer
ORD-03080,2025-09-28,CUST-0587,Office Supplies,Stapler,Central,Indore,1,39.77,0.15,33.8,22.3,11.5,UPI,Corporate
ORD-04862,2025-09-28,CUST-0576,Electronics,Headphones,Central,Nagpur,6,524.0,0.0,3144.0,2301.84,842.16,UPI,Small Business
ORD-01054,2025-09-28,CUST-0168,Electronics,Keyboard,North,Chandigarh,6,493.99,0.15,2519.35,1998.61,520.74,Debit Card,Corporate
ORD-01793,2025-09-28,CUST-0290,Electronics,Keyboard,West,Pune,7,393.99,0.2,2206.34,1684.97,521.37,Debit Card,Corporate
ORD-00510,2025-09-28,CUST-0795,Electronics,Laptop,West,Mumbai,4,382.37,0.05,1453.01,1165.78,287.23,Debit Card,Small Business
ORD-02152,2025-09-28,CUST-0535,Office Supplies,Printer Paper,Central,Nagpur,1,21.53,0.0,21.53,16.42,5.11,UPI,Consumer
ORD-04529,2025-09-28,CUST-1078,Furniture,Cabinet,East,Bhubaneswar,2,190.76,0.0,381.52,291.02,90.5,Debit Card,Consumer
ORD-00678,2025-09-28,CUST-0866,Home & Kitchen,Cookware Set,East,Bhubaneswar,6,141.21,0.0,847.26,629.24,218.02,Credit Card,Small Business
ORD-04609,2025-09-28,CUST-0402,Furniture,Cabinet,East,Kolkata,4,279.97,0.15,951.9,595.08,356.82,UPI,Consumer
ORD-01595,2025-09-28,CUST-0645,Home & Kitchen,Coffee Maker,West,Ahmedabad,1,118.08,0.1,106.27,63.99,42.28,UPI,Corporate
ORD-02175,2025-09-28,CUST-0316,Office Supplies,Pen Set,Central,Indore,3,20.98,0.0,62.94,51.81,11.13,Cash,Corporate
ORD-00743,2025-09-28,CUST-0845,Electronics,Smartphone,North,Chandigarh,4,445.47,0.05,1692.79,1176.4,516.39,UPI,Small Business
ORD-01720,2025-09-29,CUST-1134,Office Supplies,Calculator,East,Guwahati,3,33.54,0.0,100.62,68.11,32.51,UPI,Small Business
ORD-03944,2025-09-29,CUST-0568,Clothing,Jeans,East,Kolkata,1,60.31,0.1,54.28,39.09,15.19,UPI,Consumer
ORD-01456,2025-09-29,CUST-0556,Home & Kitchen,Coffee Maker,North,Delhi,7,125.48,0.1,790.52,583.2,207.32,Credit Card,Consumer
ORD-00431,2025-09-29,CUST-0525,Clothing,T-Shirt,South,Bengaluru,7,94.55,0.1,595.67,458.75,136.92,Credit Card,Corporate
ORD-00032,2025-09-29,CUST-0790,Electronics,Laptop,Central,Bhopal,5,547.4,0.1,2463.3,1811.07,652.23,UPI,Consumer
ORD-00789,2025-09-29,CUST-0915,Home & Kitchen,Vacuum Cleaner,South,Bengaluru,3,118.83,0.1,320.84,260.95,59.89,Debit Card,Consumer
ORD-04482,2025-09-29,CUST-0027,Electronics,Keyboard,East,Kolkata,2,416.53,0.05,791.41,593.2,198.21,Debit Card,Small Business
ORD-02707,2025-09-29,CUST-0578,Home & Kitchen,Toaster,Central,Indore,2,142.2,0.15,241.74,158.27,83.47,Debit Card,Consumer
ORD-03544,2025-09-29,CUST-0796,Home & Kitchen,Toaster,West,Ahmedabad,4,132.48,0.2,423.94,247.45,176.49,Bank Transfer,Consumer
ORD-01387,2025-09-29,CUST-1184,Furniture,Cabinet,South,Chennai,1,326.43,0.15,277.47,233.37,44.1,Bank Transfer,Corporate
ORD-03097,2025-09-29,CUST-1041,Clothing,Jacket,East,Guwahati,6,60.3,0.15,307.53,250.62,56.91,Credit Card,Small Business
ORD-00156,2025-09-29,CUST-0481,Electronics,Smartphone,North,Delhi,4,291.7,0.1,1050.12,817.46,232.66,Credit Card,Consumer
ORD-02505,2025-09-29,CUST-0648,Clothing,Jeans,West,Pune,8,56.64,0.15,385.15,272.93,112.22,UPI,Small Business
ORD-02105,2025-09-29,CUST-0617,Home & Kitchen,Blender,North,Jaipur,8,95.64,0.15,650.35,476.22,174.13,Debit Card,Consumer
ORD-00800,2025-09-29,CUST-0955,Furniture,Office Chair,West,Pune,4,313.93,0.0,1255.72,1047.51,208.21,UPI,Consumer
ORD-04541,2025-09-29,CUST-0501,Electronics,Monitor,East,Kolkata,2,596.02,0.1,1072.84,767.35,305.49,UPI,Corporate
ORD-00999,2025-09-29,CUST-0814,Clothing,T-Shirt,Central,Indore,8,75.47,0.0,603.76,410.07,193.69,UPI,Corporate
ORD-02446,2025-09-29,CUST-0820,Home & Kitchen,Vacuum Cleaner,East,Bhubaneswar,7,144.11,0.0,1008.77,805.4,203.37,UPI,Consumer
ORD-00577,2025-09-29,CUST-0228,Electronics,Headphones,North,Chandigarh,3,691.82,0.05,1971.69,1390.52,581.17,Debit Card,Consumer
ORD-04967,2025-09-29,CUST-0474,Electronics,Keyboard,Central,Bhopal,8,509.66,0.15,3465.69,2812.93,652.76,Credit Card,Corporate
ORD-04704,2025-09-30,CUST-0380,Home & Kitchen,Cookware Set,West,Mumbai,7,130.2,0.15,774.69,570.66,204.03,UPI,Consumer
ORD-04070,2025-09-30,CUST-1183,Furniture,Office Chair,Central,Indore,6,339.5,0.15,1731.45,1053.17,678.28,Cash,Consumer
ORD-03797,2025-09-30,CUST-0242,Office Supplies,Printer Paper,West,Pune,5,43.2,0.05,205.2,170.86,34.34,Credit Card,Corporate
ORD-03803,2025-09-30,CUST-0152,Clothing,T-Shirt,South,Chennai,8,63.74,0.0,509.92,437.37,72.55,Bank Transfer,Corporate
ORD-02327,2025-09-30,CUST-0759,Clothing,Jacket,North,Chandigarh,8,72.28,0.1,520.42,367.24,153.18,UPI,Consumer
ORD-04766,2025-09-30,CUST-0583,Electronics,Headphones,East,Bhubaneswar,8,587.79,0.0,4702.32,3184.14,1518.18,Credit Card,Consumer
ORD-02321,2025-09-30,CUST-0447,Office Supplies,Printer Paper,North,Chandigarh,5,36.76,0.2,147.04,99.49,47.55,Credit Card,Corporate
ORD-00057,2025-09-30,CUST-0111,Clothing,Jeans,North,Jaipur,4,37.15,0.0,148.6,110.31,38.29,Credit Card,Consumer
ORD-01074,2025-09-30,CUST-0565,Home & Kitchen,Coffee Maker,South,Hyderabad,2,161.07,0.1,289.93,224.06,65.87,Debit Card,Consumer
ORD-03146,2025-09-30,CUST-0846,Electronics,Monitor,East,Kolkata,2,405.39,0.0,810.78,581.11,229.67,UPI,Corporate
ORD-03423,2025-09-30,CUST-0548,Home & Kitchen,Blender,Central,Nagpur,8,92.76,0.1,667.87,464.0,203.87,Cash,Corporate
ORD-00334,2025-09-30,CUST-0494,Furniture,Cabinet,West,Mumbai,8,337.42,0.15,2294.46,1527.41,767.05,Debit Card,Consumer
ORD-01205,2025-09-30,CUST-0434,Furniture,Desk,East,Guwahati,3,362.02,0.0,1086.06,688.8,397.26,Credit Card,Small Business
ORD-04254,2025-09-30,CUST-0875,Home & Kitchen,Cookware Set,North,Chandigarh,8,108.95,0.0,871.6,582.8,288.8,Bank Transfer,Corporate
ORD-02476,2025-09-30,CUST-0293,Office Supplies,Printer Paper,North,Delhi,3,40.59,0.0,121.77,77.67,44.1,UPI,Corporate
ORD-01142,2025-09-30,CUST-0530,Electronics,Laptop,East,Bhubaneswar,4,694.33,0.0,2777.32,1883.17,894.15,Debit Card,Small Business
ORD-01601,2025-09-30,CUST-0181,Electronics,Smartphone,West,Ahmedabad,5,403.74,0.1,1816.83,1215.07,601.76,Cash,Corporate
ORD-01416,2025-09-30,CUST-0729,Office Supplies,Printer Paper,East,Guwahati,2,45.0,0.1,81.0,63.24,17.76,Credit Card,Consumer
ORD-02850,2025-10-01,CUST-0936,Office Supplies,Calculator,Central,Bhopal,1,33.34,0.2,26.67,22.09,4.58,UPI,Consumer
ORD-00780,2025-10-01,CUST-1178,Clothing,Sneakers,West,Pune,2,85.54,0.1,153.97,107.1,46.87,Credit Card,Consumer
ORD-01934,2025-10-01,CUST-1031,Electronics,Laptop,South,Hyderabad,4,244.03,0.05,927.31,644.13,283.18,Credit Card,Corporate
ORD-04301,2025-10-01,CUST-0693,Office Supplies,Calculator,South,Bengaluru,5,43.06,0.0,215.3,159.9,55.4,Credit Card,Consumer
ORD-00906,2025-10-01,CUST-0378,Clothing,Jeans,South,Chennai,1,34.18,0.1,30.76,19.16,11.6,Credit Card,Consumer
ORD-02231,2025-10-01,CUST-0978,Clothing,Backpack,West,Mumbai,5,42.0,0.05,199.5,170.1,29.4,Credit Card,Small Business
ORD-03602,2025-10-01,CUST-0217,Home & Kitchen,Vacuum Cleaner,East,Guwahati,5,74.07,0.15,314.8,231.14,83.66,Debit Card,Corporate
ORD-01488,2025-10-01,CUST-0433,Electronics,Laptop,East,Kolkata,5,622.46,0.1,2801.07,2185.67,615.4,UPI,Corporate
ORD-00101,2025-10-01,CUST-0926,Home & Kitchen,Cookware Set,Central,Bhopal,8,197.93,0.0,1583.44,1094.98,488.46,UPI,Consumer
ORD-02480,2025-10-01,CUST-0060,Furniture,Desk,West,Mumbai,2,324.58,0.15,551.79,356.41,195.38,Bank Transfer,Consumer
ORD-04907,2025-10-01,CUST-0252,Electronics,Keyboard,Central,Bhopal,4,449.68,0.05,1708.78,1252.24,456.54,Credit Card,Corporate
